"id";"latitude";"longitude";"PM10";"PM25";"NO2";"CO";"CO2";"timestamp";"date";"hour";"minute";"deviceID"
"39888";"48.7279";"2.2831";"6.61";"1.73";"10";"10";"10";"20200707061553";"2020-07-07";"8";"15";"PBK004"
"39889";"48.7287";"2.28585";"7.26";"11.5";"10";"10";"10";"20200707061628";"2020-07-07";"8";"16";"PBK004"
"39890";"48.7291";"2.28562";"441.8";"14.11";"10";"10";"10";"20200707061637";"2020-07-07";"8";"16";"PBK002"
"39891";"48.73";"2.28596";"26.87";"9.19";"10";"10";"10";"20200707061702";"2020-07-07";"8";"17";"PBK004"
"39892";"48.7302";"2.2867";"6.75";"21.16";"10";"10";"10";"20200707061711";"2020-07-07";"8";"17";"PBK002"
"39893";"48.7307";"2.28858";"5.05";"27.37";"10";"10";"10";"20200707061737";"2020-07-07";"8";"17";"PBK004"
"39894";"48.7311";"2.29047";"48.78";"3.4";"10";"10";"10";"20200707061812";"2020-07-07";"8";"18";"PBK004"
"39895";"48.731";"2.29068";"10.87";"2.95";"10";"10";"10";"20200707061819";"2020-07-07";"8";"18";"PBK002"
"39896";"48.7318";"2.29187";"48.34";"43.79";"10";"10";"10";"20200707061846";"2020-07-07";"8";"18";"PBK004"
"39897";"48.732";"2.29234";"38.36";"14.07";"10";"10";"10";"20200707061853";"2020-07-07";"8";"18";"PBK002"
"39898";"48.7327";"2.294";"59.27";"2.93";"10";"10";"10";"20200707061920";"2020-07-07";"8";"19";"PBK004"
"39899";"48.7327";"2.2947";"338.75";"13.91";"10";"10";"10";"20200707061928";"2020-07-07";"8";"19";"PBK002"
"39900";"48.7326";"2.29663";"114";"22.62";"10";"10";"10";"20200707061955";"2020-07-07";"8";"19";"PBK004"
"39901";"48.733";"2.29657";"23.58";"6.94";"10";"10";"10";"20200707062003";"2020-07-07";"8";"20";"PBK002"
"39902";"48.7344";"2.29585";"34.4";"24.9";"10";"10";"10";"20200707062030";"2020-07-07";"8";"20";"PBK004"
"39903";"48.7348";"2.29552";"19";"17.82";"10";"10";"10";"20200707062038";"2020-07-07";"8";"20";"PBK002"
"39904";"48.7362";"2.29481";"52.5";"19.75";"10";"10";"10";"20200707062105";"2020-07-07";"8";"21";"PBK004"
"39905";"48.7365";"2.29452";"24.81";"4.03";"10";"10";"10";"20200707062113";"2020-07-07";"8";"21";"PBK002"
"39906";"48.737";"2.29423";"49.59";"35.73";"10";"10";"10";"20200707062139";"2020-07-07";"8";"21";"PBK004"
"39907";"48.7369";"2.29381";"20.9";"8.44";"10";"10";"10";"20200707062149";"2020-07-07";"8";"21";"PBK002"
"39908";"48.7363";"2.29204";"31.92";"11.78";"10";"10";"10";"20200707062215";"2020-07-07";"8";"22";"PBK004"
"39909";"48.7381";"2.29072";"102.05";"18.6";"10";"10";"10";"20200707062250";"2020-07-07";"8";"22";"PBK004"
"39910";"48.7383";"2.29032";"22.76";"14.94";"10";"10";"10";"20200707062257";"2020-07-07";"8";"22";"PBK002"
"39911";"48.7378";"2.28831";"19.69";"19.25";"10";"10";"10";"20200707062324";"2020-07-07";"8";"23";"PBK004"
"39912";"48.7377";"2.28772";"40.94";"29.07";"10";"10";"10";"20200707062331";"2020-07-07";"8";"23";"PBK002"
"39913";"48.7371";"2.28549";"35.97";"8.47";"10";"10";"10";"20200707062359";"2020-07-07";"8";"23";"PBK004"
"39914";"48.737";"2.28496";"41.05";"30.06";"10";"10";"10";"20200707062406";"2020-07-07";"8";"24";"PBK002"
"39915";"48.7361";"2.28464";"43.61";"15.69";"10";"10";"10";"20200707062433";"2020-07-07";"8";"24";"PBK004"
"39916";"48.7358";"2.28473";"11.75";"5.64";"10";"10";"10";"20200707062440";"2020-07-07";"8";"24";"PBK002"
"39917";"48.7347";"2.2851";"9.03";"10.04";"10";"10";"10";"20200707062508";"2020-07-07";"8";"25";"PBK004"
"39918";"48.7345";"2.28455";"17.95";"5.58";"10";"10";"10";"20200707062516";"2020-07-07";"8";"25";"PBK002"
"39919";"48.7341";"2.28306";"39.61";"4.3";"10";"10";"10";"20200707062543";"2020-07-07";"8";"25";"PBK004"
"39920";"48.7346";"2.28099";"72.86";"11.83";"10";"10";"10";"20200707062623";"2020-07-07";"8";"26";"PBK002"
"39921";"48.734";"2.27907";"91.97";"14.9";"10";"10";"10";"20200707062657";"2020-07-07";"8";"26";"PBK002"
"39922";"48.7332";"2.277";"84";"38.68";"10";"10";"10";"20200707062732";"2020-07-07";"8";"27";"PBK004"
"39923";"48.7336";"2.27623";"13.62";"56.76";"10";"10";"10";"20200707062804";"2020-07-07";"8";"28";"PBK002"
"39924";"48.7337";"2.27628";"1.95";"3.97";"10";"10";"10";"20200707062839";"2020-07-07";"8";"28";"PBK002"
"39925";"0";"0";"1.9";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39926";"0";"0";"1.42";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39927";"0";"0";"1.43";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39928";"0";"0";"1.02";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39929";"0";"0";"1.23";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39930";"0";"0";"26.09";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39931";"0";"0";"1.72";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39932";"0";"0";"0.35";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39933";"0";"0";"2.08";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39934";"0";"0";"0.87";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39935";"0";"0";"1.61";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39936";"0";"0";"0.53";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39937";"0";"0";"0.56";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39938";"0";"0";"1.04";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39939";"0";"0";"0.89";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39940";"0";"0";"1.07";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39941";"0";"0";"4.39";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39942";"0";"0";"1.27";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39943";"0";"0";"1.47";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39944";"0";"0";"1.33";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39945";"0";"0";"4.58";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39946";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39947";"0";"0";"0.21";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39948";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39949";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39950";"0";"0";"0.72";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39951";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39952";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39953";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39954";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39955";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39956";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39957";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39958";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39959";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39960";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39961";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39962";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39963";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39964";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39965";"0";"0";"1.82";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39966";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39967";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39968";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39969";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39970";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39971";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39972";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39973";"0";"0";"0.29";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39974";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39975";"0";"0";"0";"0.61";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39976";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39977";"0";"0";"0.2";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39978";"0";"0";"0.87";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39979";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39980";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39981";"0";"0";"2.63";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39982";"0";"0";"2.71";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39983";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39984";"0";"0";"1.85";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK001"
"39985";"48.7303";"2.25061";"1.64";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39986";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39987";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39988";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39989";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39990";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39991";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39992";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39993";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39994";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39995";"48.7303";"2.25061";"0.08";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39996";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39997";"48.7303";"2.25061";"0.71";"2.03";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39998";"48.7303";"2.25061";"2.74";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"39999";"48.7303";"2.25061";"3.3";"0.47";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40000";"48.7303";"2.25061";"2.35";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40001";"48.7303";"2.25061";"8.07";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40002";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40003";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40004";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40005";"48.7303";"2.25061";"1.58";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40006";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40007";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40008";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40009";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40010";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40011";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40012";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40013";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40014";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40015";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40016";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40017";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40018";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40019";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40020";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40021";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40022";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40023";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40024";"48.7303";"2.25061";"0";"0";"10";"10";"10";"20200707115528";"2020-07-07";"13";"55";"PBK001"
"40025";"48.7296";"2.25124";"5.38";"0";"10";"10";"10";"20200707121647";"2020-07-07";"14";"16";"PBK001"
"40026";"48.7302";"2.2506";"0.44";"0";"10";"10";"10";"20200707121718";"2020-07-07";"14";"17";"PBK001"
"40027";"48.73";"2.25096";"0";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40028";"48.73";"2.25096";"0";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40029";"48.73";"2.25096";"0";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40030";"48.73";"2.25096";"1.19";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40031";"48.73";"2.25096";"1.27";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40032";"48.73";"2.25096";"0.1";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40033";"48.73";"2.25096";"0";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40034";"48.73";"2.25096";"0";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40035";"48.73";"2.25096";"3.91";"0";"10";"10";"10";"20200707121749";"2020-07-07";"14";"17";"PBK001"
"40036";"48.7299";"2.25058";"0";"0";"10";"10";"10";"20200707122227";"2020-07-07";"14";"22";"PBK001"
"40037";"48.7299";"2.25058";"0";"0";"10";"10";"10";"20200707122227";"2020-07-07";"14";"22";"PBK001"
"40038";"48.7299";"2.25058";"0";"0";"10";"10";"10";"20200707122227";"2020-07-07";"14";"22";"PBK001"
"40039";"48.7299";"2.25058";"0";"0";"10";"10";"10";"20200707122227";"2020-07-07";"14";"22";"PBK001"
"40040";"48.7299";"2.25058";"0";"0";"10";"10";"10";"20200707122227";"2020-07-07";"14";"22";"PBK001"
"40041";"48.7299";"2.25058";"3.46";"0";"10";"10";"10";"20200707122227";"2020-07-07";"14";"22";"PBK001"
"40042";"48.7295";"2.25053";"0";"0";"10";"10";"10";"20200707122532";"2020-07-07";"14";"25";"PBK001"
"40043";"48.7298";"2.25079";"0";"0";"10";"10";"10";"20200707122603";"2020-07-07";"14";"26";"PBK001"
"40044";"48.7299";"2.2508";"0";"0";"10";"10";"10";"20200707122634";"2020-07-07";"14";"26";"PBK001"
"40045";"48.7299";"2.2508";"1.72";"0";"10";"10";"10";"20200707122728";"2020-07-07";"14";"27";"PBK001"
"40046";"48.7299";"2.25082";"0";"0";"10";"10";"10";"20200707122759";"2020-07-07";"14";"27";"PBK001"
"40047";"48.7299";"2.25084";"0";"0";"10";"10";"10";"20200707122830";"2020-07-07";"14";"28";"PBK001"
"40048";"48.7299";"2.25085";"0";"0";"10";"10";"10";"20200707122901";"2020-07-07";"14";"29";"PBK001"
"40049";"48.7299";"2.25086";"0";"0";"10";"10";"10";"20200707122932";"2020-07-07";"14";"29";"PBK001"
"40050";"48.7299";"2.25087";"0";"0";"10";"10";"10";"20200707123003";"2020-07-07";"14";"30";"PBK001"
"40051";"48.7299";"2.25087";"0";"0";"10";"10";"10";"20200707123034";"2020-07-07";"14";"30";"PBK001"
"40052";"48.73";"2.25088";"0.12";"0";"10";"10";"10";"20200707123106";"2020-07-07";"14";"31";"PBK001"
"40053";"48.73";"2.25089";"0";"0";"10";"10";"10";"20200707123137";"2020-07-07";"14";"31";"PBK001"
"40054";"48.73";"2.25089";"0";"0";"10";"10";"10";"20200707123208";"2020-07-07";"14";"32";"PBK001"
"40055";"48.73";"2.2509";"0";"0";"10";"10";"10";"20200707123239";"2020-07-07";"14";"32";"PBK001"
"40056";"48.73";"2.2509";"0";"0";"10";"10";"10";"20200707123310";"2020-07-07";"14";"33";"PBK001"
"40057";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707123341";"2020-07-07";"14";"33";"PBK001"
"40058";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707123412";"2020-07-07";"14";"34";"PBK001"
"40059";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707123443";"2020-07-07";"14";"34";"PBK001"
"40060";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707123514";"2020-07-07";"14";"35";"PBK001"
"40061";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707123545";"2020-07-07";"14";"35";"PBK001"
"40062";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707123616";"2020-07-07";"14";"36";"PBK001"
"40063";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707123647";"2020-07-07";"14";"36";"PBK001"
"40064";"48.73";"2.25092";"0";"0";"10";"10";"10";"20200707123719";"2020-07-07";"14";"37";"PBK001"
"40065";"48.73";"2.25092";"1.67";"0";"10";"10";"10";"20200707123812";"2020-07-07";"14";"38";"PBK001"
"40066";"48.73";"2.25092";"0";"0";"10";"10";"10";"20200707123843";"2020-07-07";"14";"38";"PBK001"
"40067";"48.73";"2.25092";"0";"0";"10";"10";"10";"20200707123914";"2020-07-07";"14";"39";"PBK001"
"40068";"48.73";"2.25092";"0";"0";"10";"10";"10";"20200707123945";"2020-07-07";"14";"39";"PBK001"
"40069";"48.73";"2.25091";"0.05";"0";"10";"10";"10";"20200707124016";"2020-07-07";"14";"40";"PBK001"
"40070";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124047";"2020-07-07";"14";"40";"PBK001"
"40071";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124118";"2020-07-07";"14";"41";"PBK001"
"40072";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124149";"2020-07-07";"14";"41";"PBK001"
"40073";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124220";"2020-07-07";"14";"42";"PBK001"
"40074";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124251";"2020-07-07";"14";"42";"PBK001"
"40075";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124322";"2020-07-07";"14";"43";"PBK001"
"40076";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124353";"2020-07-07";"14";"43";"PBK001"
"40077";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124425";"2020-07-07";"14";"44";"PBK001"
"40078";"48.73";"2.25091";"6.55";"0";"10";"10";"10";"20200707124455";"2020-07-07";"14";"44";"PBK001"
"40079";"48.73";"2.25091";"0.69";"0";"10";"10";"10";"20200707124527";"2020-07-07";"14";"45";"PBK001"
"40080";"48.73";"2.2509";"0";"0";"10";"10";"10";"20200707124558";"2020-07-07";"14";"45";"PBK001"
"40081";"48.73";"2.2509";"1.43";"0";"10";"10";"10";"20200707124629";"2020-07-07";"14";"46";"PBK001"
"40082";"48.73";"2.25091";"1.66";"0";"10";"10";"10";"20200707124700";"2020-07-07";"14";"47";"PBK001"
"40083";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124731";"2020-07-07";"14";"47";"PBK001"
"40084";"48.73";"2.25091";"0";"0";"10";"10";"10";"20200707124802";"2020-07-07";"14";"48";"PBK001"
"40085";"0";"0";"7.91";"1.83";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"40086";"0";"0";"43.6";"4.27";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"40087";"0";"0";"36.88";"3.49";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"40088";"0";"0";"11.78";"11.77";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"40089";"48.7335";"2.2782";"44.31";"6.34";"10";"10";"10";"20200708062239";"2020-07-08";"8";"22";"PBK002"
"40090";"0";"0";"163.65";"6.22";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40091";"48.7327";"2.27977";"8.84";"14.86";"10";"10";"10";"20200708062314";"2020-07-08";"8";"23";"PBK002"
"40092";"0";"0";"59.25";"17.46";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40093";"0";"0";"31.22";"15.73";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40094";"48.7302";"2.27664";"18.36";"6.08";"10";"10";"10";"20200708062422";"2020-07-08";"8";"24";"PBK002"
"40095";"0";"0";"19.93";"29.63";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40096";"48.7309";"2.27491";"29.98";"37.61";"10";"10";"10";"20200708062456";"2020-07-08";"8";"24";"PBK002"
"40097";"48.7303";"2.27305";"33.49";"19.54";"10";"10";"10";"20200708062532";"2020-07-08";"8";"25";"PBK002"
"40098";"48.7303";"2.27083";"37.55";"13.09";"10";"10";"10";"20200708062607";"2020-07-08";"8";"26";"PBK002"
"40099";"0";"0";"40.96";"15.92";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40100";"48.7295";"2.26953";"32.92";"11.94";"10";"10";"10";"20200708062642";"2020-07-08";"8";"26";"PBK002"
"40101";"0";"0";"46.81";"18.54";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40102";"48.7289";"2.26722";"41.53";"46.2";"10";"10";"10";"20200708062717";"2020-07-08";"8";"27";"PBK002"
"40103";"0";"0";"89.87";"76.53";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40104";"48.728";"2.26521";"73.49";"7.86";"10";"10";"10";"20200708062752";"2020-07-08";"8";"27";"PBK002"
"40105";"0";"0";"21.55";"8.96";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40106";"48.7267";"2.2636";"7.89";"23.96";"10";"10";"10";"20200708062827";"2020-07-08";"8";"28";"PBK002"
"40107";"48.7257";"2.26185";"41.36";"7.86";"10";"10";"10";"20200708062902";"2020-07-08";"8";"29";"PBK002"
"40108";"0";"0";"24.65";"21.84";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"40109";"48.7247";"2.26053";"37.83";"1.93";"10";"10";"10";"20200708062937";"2020-07-08";"8";"29";"PBK002"
"40110";"48.7244";"2.25968";"52.01";"41.49";"10";"10";"10";"20200708062953";"2020-07-08";"8";"29";"PBK004"
